callid,agentid,customerid,pickedup,duration,productsold,total
951,7,998,1,210,1,209580
952,5,409,0,0,0,0
953,9,754,0,0,0,0
954,8,758,1,133,1,100814
955,0,103,1,233,0,23999
956,5,220,0,0,0,0
957,10,525,1,301,0,158025
958,2,146,1,239,0,34894
959,7,644,0,0,0,0
960,7,481,1,167,0,80327
961,8,690,1,122,0,84180
962,3,311,0,0,0,0
963,7,132,0,0,0,0
964,10,268,0,0,0,0
965,3,952,1,237,0,225624
966,1,220,1,180,1,39600
967,7,759,1,178,0,135102
968,4,86,1,117,0,10062
969,2,233,1,268,1,62444
970,5,271,1,178,0,48238
971,4,288,1,224,1,64512
972,4,37,1,68,1,2516
973,5,426,1,266,0,113316
974,7,640,1,193,1,123520
975,3,849,1,82,0,69618
976,5,700,1,206,0,144200
977,2,577,1,228,0,131556
978,1,610,1,214,0,130540
979,10,327,0,0,0,0
980,3,486,1,104,1,50544
981,5,798,0,0,0,0
982,2,166,0,0,0,0
983,0,29,1,98,1,2842
984,4,782,1,161,0,125902
985,3,747,0,0,0,0
986,2,512,1,105,0,53760
987,9,155,1,57,0,8835
988,1,866,1,72,1,62352
989,3,493,0,0,0,0
990,4,919,1,215,1,197585
991,3,988,1,133,0,131404
992,0,342,1,215,1,73530
993,5,982,1,249,0,244518
994,8,88,0,0,0,0
995,7,118,1,218,0,25724
996,6,217,1,160,1,34720
997,5,518,1,155,0,80290
998,4,712,0,0,0,0
999,1,122,0,0,0,0
1000,7,245,1,181,1,44345
1001,3,972,1,240,0,233280
1002,5,840,1,115,1,96600
1003,6,588,0,0,0,0
1004,0,214,0,0,0,0
1005,4,54,1,141,0,7614
1006,3,213,1,96,1,20448
1007,6,611,1,245,1,149695
1008,6,428,0,0,0,0
1009,10,89,1,202,0,17978
1010,1,856,1,185,1,158360
1011,4,523,1,221,1,115583
1012,5,172,1,136,1,23392
1013,10,311,1,208,1,64688
1014,2,639,0,0,0,0
1015,7,59,0,0,0,0
1016,2,664,0,0,0,0
1017,10,810,0,0,0,0
1018,10,55,1,164,0,9020
1019,8,181,1,232,0,41992
1020,4,867,0,0,0,0
1021,3,615,0,0,0,0
1022,2,951,0,0,0,0
1023,0,52,1,139,0,7228
1024,9,907,1,226,1,204982
1025,5,405,1,248,0,100440
1026,3,375,1,144,0,54000
1027,2,233,1,120,0,27960
1028,9,982,1,176,1,172832
1029,3,5,0,0,0,0
1030,8,754,1,223,0,168142
1031,1,890,1,258,0,229620
1032,8,916,1,206,0,188696
1033,10,48,1,239,1,11472
1034,10,67,0,0,0,0
1035,8,267,1,175,0,46725
1036,6,179,1,149,0,26671
1037,10,251,1,193,0,48443
1038,3,587,1,202,0,118574
1039,10,385,0,0,0,0
1040,10,164,1,169,1,27716
1041,3,229,1,219,1,50151
1042,7,241,0,0,0,0
1043,2,706,0,0,0,0
1044,3,776,1,142,0,110192
1045,8,297,0,0,0,0
1046,2,563,1,206,0,115978
1047,5,437,1,173,0,75601
1048,10,20,0,0,0,0
1049,3,505,0,0,0,0
1050,9,29,1,183,1,5307
1051,8,40,1,175,0,7000
1052,5,423,1,152,1,64296
1053,3,236,1,92,1,21712
1054,0,660,1,123,1,81180
1055,0,387,1,95,0,36765
1056,10,272,1,165,0,44880
1057,7,497,1,248,0,123256
1058,8,948,1,128,0,121344
1059,0,543,1,190,1,103170
1060,0,353,1,136,0,48008
1061,1,941,0,0,0,0
1062,4,315,1,238,0,74970
1063,0,727,0,0,0,0
1064,1,344,1,170,1,58480
1065,10,107,1,244,0,26108
1066,9,617,1,201,1,124017
1067,3,413,0,0,0,0
1068,0,922,0,0,0,0
1069,2,116,0,0,0,0
1070,9,256,1,197,0,50432
1071,0,463,1,111,1,51393
1072,1,783,0,0,0,0
1073,1,362,1,113,1,40906
1074,9,356,0,0,0,0
1075,7,330,1,184,1,60720
1076,4,922,1,227,0,209294
1077,9,252,1,204,1,51408
1078,9,851,1,247,0,210197
1079,9,586,0,0,0,0
1080,0,926,1,253,0,234278
1081,10,814,1,218,1,177452
1082,2,145,0,0,0,0
1083,3,538,0,0,0,0
1084,9,889,1,149,0,132461
1085,7,894,1,146,0,130524
1086,2,234,1,131,0,30654
1087,8,569,1,90,0,51210
1088,5,429,1,179,0,76791
1089,4,684,0,0,0,0
1090,3,21,0,0,0,0
1091,7,219,0,0,0,0
1092,3,673,1,199,0,133927
1093,0,503,1,197,1,99091
1094,2,386,1,137,0,52882
1095,7,255,0,0,0,0
1096,9,289,0,0,0,0
1097,6,738,1,298,1,219924
1098,4,727,1,194,0,141038
1099,9,134,0,0,0,0
1100,1,637,0,0,0,0
1101,0,15,0,0,0,0
1102,1,232,1,234,1,54288
1103,5,383,1,176,0,67408
1104,7,681,1,179,1,121899
1105,0,857,1,165,0,141405
1106,0,28,1,253,0,7084
1107,3,48,1,138,1,6624
1108,9,455,1,206,1,93730
1109,3,544,1,178,1,96832
1110,7,805,1,208,0,167440
1111,3,982,1,198,0,194436
1112,2,970,1,110,1,106700
1113,7,821,1,109,0,89489
1114,2,393,1,263,0,103359
1115,5,488,0,0,0,0
1116,1,828,1,236,0,195408
1117,6,711,0,0,0,0
1118,6,196,1,178,0,34888
1119,7,213,1,191,1,40683
1120,5,2,0,0,0,0
1121,5,724,1,235,0,170140
1122,1,390,0,0,0,0
1123,9,398,1,227,0,90346
1124,4,808,0,0,0,0
1125,2,683,1,164,0,112012
1126,10,493,1,159,1,78387
1127,6,32,1,136,1,4352
1128,1,54,0,0,0,0
1129,9,528,0,0,0,0
1130,4,282,1,297,0,83754
1131,7,321,1,159,0,51039
1132,3,715,1,200,0,143000
1133,2,582,1,363,0,211266
1134,1,506,1,229,0,115874
1135,0,262,1,178,0,46636
1136,7,602,0,0,0,0
1137,8,11,1,168,0,1848
1138,10,84,0,0,0,0
1139,8,912,1,116,0,105792
1140,5,66,1,152,0,10032
1141,2,832,1,139,1,115648
1142,2,401,0,0,0,0
1143,6,591,1,243,0,143613
1144,3,847,1,164,0,138908
1145,8,713,1,160,0,114080
1146,6,514,1,176,0,90464
1147,1,152,0,0,0,0
1148,3,67,1,216,0,14472
1149,5,942,0,0,0,0
1150,2,385,1,126,0,48510
1151,4,190,1,111,1,21090
1152,10,716,1,134,1,95944
1153,3,541,1,104,1,56264
1154,10,503,1,241,0,121223
1155,0,19,1,77,1,1463
1156,9,217,1,222,0,48174
1157,2,930,1,188,0,174840
1158,5,973,1,151,0,146923
1159,8,643,1,157,0,100951
1160,7,510,0,0,0,0
1161,9,136,1,243,0,33048
1162,1,527,1,130,0,68510
1163,3,900,1,181,0,162900
1164,5,785,1,144,1,113040
1165,9,847,0,0,0,0
1166,9,820,0,0,0,0
1167,5,843,1,164,0,138252
1168,7,615,0,0,0,0
1169,6,725,1,184,0,133400
1170,3,795,1,148,0,117660
1171,9,136,1,183,1,24888
1172,10,307,1,199,0,61093
1173,3,666,1,96,0,63936
1174,5,411,1,153,0,62883
1175,7,808,1,271,0,218968
1176,6,828,1,184,0,152352
1177,7,66,1,188,0,12408
1178,1,21,0,0,0,0
1179,9,662,1,158,0,104596
1180,1,280,1,187,0,52360
1181,8,902,0,0,0,0
1182,6,304,1,180,1,54720
1183,6,778,0,0,0,0
1184,7,537,1,201,1,107937
1185,4,16,1,190,0,3040
1186,3,504,0,0,0,0
1187,5,306,1,174,0,53244
1188,7,289,1,269,0,77741
1189,3,470,1,216,1,101520
1190,8,498,1,271,0,134958
1191,0,663,0,0,0,0
1192,10,925,1,246,0,227550
1193,1,560,0,0,0,0
1194,5,646,1,191,0,123386
1195,2,671,1,192,0,128832
1196,2,298,0,0,0,0
1197,0,948,1,70,1,66360
1198,3,950,1,134,0,127300
1199,0,29,1,193,0,5597
1200,6,635,1,129,0,81915
1201,10,782,0,0,0,0
1202,3,602,1,104,1,62608
1203,7,468,1,253,1,118404
1204,9,798,0,0,0,0
1205,8,799,0,0,0,0
1206,6,595,0,0,0,0
1207,7,364,1,178,0,64792
1208,3,667,1,218,1,145406
1209,7,151,0,0,0,0
1210,0,766,1,197,1,150902
1211,9,505,1,206,0,104030
1212,2,25,1,170,1,4250
1213,4,229,1,215,0,49235
1214,5,276,1,135,0,37260
1215,2,295,1,182,0,53690
1216,5,969,1,262,0,253878
1217,7,89,1,180,0,16020
1218,4,97,1,143,0,13871
1219,4,470,0,0,0,0
1220,2,717,1,252,1,180684
1221,6,19,1,113,1,2147
1222,0,562,1,120,0,67440
1223,8,500,1,158,0,79000
1224,5,425,1,130,0,55250
1225,10,366,1,109,0,39894
1226,9,823,1,177,0,145671
1227,4,252,1,266,1,67032
1228,2,14,1,158,0,2212
1229,10,486,0,0,0,0
1230,10,284,1,284,0,80656
1231,5,746,0,0,0,0
1232,6,330,0,0,0,0
1233,0,143,1,113,1,16159
1234,5,227,1,184,1,41768
1235,3,405,1,159,0,64395
1236,2,479,1,216,0,103464
1237,5,71,0,0,0,0
1238,10,986,1,147,0,144942
1239,10,497,1,170,0,84490
1240,4,690,0,0,0,0
1241,3,242,0,0,0,0
1242,7,682,1,187,0,127534
1243,9,246,0,0,0,0
1244,5,271,1,236,1,63956
1245,6,429,1,144,1,61776
1246,6,652,1,205,1,133660
1247,7,261,1,165,0,43065
1248,2,669,1,248,0,165912
1249,7,110,0,0,0,0
1250,2,561,1,112,0,62832
1251,0,144,0,0,0,0
1252,8,112,0,0,0,0
1253,4,935,1,239,1,223465
1254,6,731,1,216,0,157896
1255,3,570,1,200,1,114000
1256,2,696,0,0,0,0
1257,9,291,0,0,0,0
1258,0,608,1,146,0,88768
1259,0,811,1,288,1,233568
1260,2,937,1,161,0,150857
1261,0,667,1,179,1,119393
1262,6,636,1,174,1,110664
1263,5,918,0,0,0,0
1264,0,103,0,0,0,0
1265,4,690,1,257,0,177330
1266,4,404,1,236,1,95344
1267,4,625,1,180,0,112500
1268,6,107,1,180,0,19260
1269,9,487,0,0,0,0
1270,4,822,0,0,0,0
1271,0,173,0,0,0,0
1272,7,738,1,150,0,110700
1273,5,530,1,153,1,81090
1274,1,765,1,89,0,68085
1275,9,614,1,230,0,141220
1276,10,967,0,0,0,0
1277,7,174,1,116,0,20184
1278,6,284,1,171,1,48564
1279,0,44,1,164,0,7216
1280,10,685,1,175,0,119875
1281,10,779,1,151,1,117629
1282,4,425,1,231,0,98175
1283,3,549,1,190,0,104310
1284,6,414,0,0,0,0
1285,0,256,1,203,0,51968
1286,8,697,1,214,0,149158
1287,2,846,0,0,0,0
1288,9,604,1,153,0,92412
1289,9,254,1,96,0,24384
1290,10,987,0,0,0,0
1291,3,871,0,0,0,0
1292,3,128,1,168,0,21504
1293,9,202,0,0,0,0
1294,9,940,1,224,1,210560
1295,2,767,0,0,0,0
1296,7,228,1,102,0,23256
1297,3,125,1,114,1,14250
1298,7,255,1,148,0,37740
1299,9,872,1,126,0,109872
1300,7,650,1,207,0,134550
1301,4,173,0,0,0,0
1302,2,837,0,0,0,0
1303,10,625,0,0,0,0
1304,9,310,1,96,0,29760
1305,9,690,0,0,0,0
1306,4,1,0,0,0,0
1307,1,714,1,201,0,143514
1308,4,127,1,163,0,20701
1309,7,994,1,141,0,140154
1310,1,112,1,143,0,16016
1311,5,302,1,88,0,26576
1312,2,747,1,246,0,183762
1313,6,930,1,100,1,93000
1314,6,634,1,124,0,78616
1315,6,92,1,232,0,21344
1316,2,377,1,163,1,61451
1317,7,752,0,0,0,0
1318,2,993,0,0,0,0
1319,6,463,1,220,1,101860
1320,9,91,1,232,0,21112
1321,4,737,1,146,0,107602
1322,4,941,1,182,0,171262
1323,3,402,0,0,0,0
1324,4,83,0,0,0,0
1325,5,328,0,0,0,0
1326,6,2,0,0,0,0
1327,4,287,1,213,0,61131
1328,10,181,1,167,0,30227
1329,8,960,1,206,1,197760
1330,2,539,0,0,0,0
1331,5,783,1,232,1,181656
1332,1,252,0,0,0,0
1333,2,296,0,0,0,0
1334,4,135,0,0,0,0
1335,8,199,1,186,0,37014
1336,5,835,1,99,0,82665
1337,5,303,0,0,0,0
1338,2,233,1,241,1,56153
1339,5,304,1,185,1,56240
1340,1,257,0,0,0,0
1341,10,513,1,228,0,116964
1342,1,591,0,0,0,0
1343,4,41,1,221,0,9061
1344,2,280,0,0,0,0
1345,4,394,1,211,0,83134
1346,4,829,1,201,0,166629
1347,1,252,1,139,0,35028
1348,5,862,1,214,1,184468
1349,5,642,1,263,0,168846
1350,1,678,1,245,0,166110
1351,1,461,0,0,0,0
1352,3,760,0,0,0,0
1353,7,890,0,0,0,0
1354,1,808,0,0,0,0
1355,5,426,1,220,0,93720
1356,6,932,1,199,0,185468
1357,3,587,1,165,0,96855
1358,8,46,1,171,1,7866
1359,6,522,0,0,0,0
1360,6,482,1,121,0,58322
1361,2,368,1,197,0,72496
1362,6,634,1,212,0,134408
1363,10,929,0,0,0,0
1364,8,609,0,0,0,0
1365,9,584,1,148,0,86432
1366,3,459,0,0,0,0
1367,7,192,1,149,0,28608
1368,2,943,1,216,1,203688
1369,8,719,1,206,0,148114
1370,1,296,0,0,0,0
1371,5,220,0,0,0,0
1372,8,831,1,114,1,94734
1373,0,58,1,270,0,15660
1374,3,294,1,161,0,47334
1375,8,434,0,0,0,0
1376,7,953,0,0,0,0
1377,10,492,1,121,0,59532
1378,3,604,1,125,0,75500
1379,2,586,1,135,1,79110
1380,7,712,1,232,0,165184
1381,7,661,0,0,0,0
1382,2,428,1,264,1,112992
1383,10,660,1,197,0,130020
1384,3,476,1,210,1,99960
1385,5,333,0,0,0,0
1386,7,971,1,143,0,138853
1387,6,414,1,146,0,60444
1388,4,56,1,239,0,13384
1389,9,926,1,109,0,100934
1390,3,897,0,0,0,0
1391,8,733,0,0,0,0
1392,7,285,1,12,0,3420
1393,0,745,1,154,1,114730
1394,2,236,0,0,0,0
1395,1,819,1,100,0,81900
1396,6,606,1,108,1,65448
1397,4,227,0,0,0,0
1398,1,326,1,186,0,60636
1399,6,34,0,0,0,0
1400,0,641,0,0,0,0
1401,1,125,1,148,0,18500
1402,9,981,1,144,0,141264
1403,7,104,1,149,0,15496
1404,1,465,0,0,0,0
1405,2,856,0,0,0,0
1406,5,575,1,150,0,86250
1407,8,270,1,139,0,37530
1408,0,493,1,156,0,76908
1409,10,200,0,0,0,0
1410,8,534,1,142,0,75828
1411,10,419,1,248,0,103912
1412,7,46,1,118,0,5428
1413,2,481,1,235,0,113035
1414,3,125,1,118,0,14750
1415,6,611,1,209,0,127699
1416,9,153,1,123,1,18819
1417,9,885,1,217,0,192045
1418,10,713,1,119,0,84847
1419,8,831,1,239,0,198609
1420,8,573,0,0,0,0
1421,3,688,0,0,0,0
1422,3,129,1,236,0,30444
1423,10,115,0,0,0,0
1424,10,905,1,190,1,171950
1425,1,642,1,184,0,118128
1426,8,29,1,219,0,6351
1427,6,590,1,203,0,119770
1428,1,801,1,152,0,121752
1429,0,666,1,213,1,141858
1430,0,698,0,0,0,0
1431,4,768,1,123,1,94464
1432,10,200,1,195,1,39000
1433,6,626,1,216,0,135216
1434,4,659,0,0,0,0
1435,1,329,1,145,0,47705
1436,4,967,0,0,0,0
1437,9,793,1,98,0,77714
1438,2,899,1,166,0,149234
1439,1,379,1,161,0,61019
1440,2,382,1,261,0,99702
1441,5,307,0,0,0,0
1442,9,639,0,0,0,0
1443,7,750,1,154,0,115500
1444,8,14,1,95,1,1330
1445,1,456,1,175,1,79800
1446,9,931,1,125,1,116375
1447,10,786,1,285,0,224010
1448,2,117,0,0,0,0
1449,6,704,1,163,0,114752
1450,5,859,0,0,0,0
1451,2,357,0,0,0,0
1452,2,504,1,125,0,63000
1453,3,310,1,177,1,54870
1454,10,279,1,251,0,70029
1455,4,221,1,151,0,33371
1456,9,776,1,234,1,181584
1457,4,7,1,164,0,1148
1458,1,427,1,223,1,95221
1459,3,874,0,0,0,0
1460,9,463,1,195,0,90285
1461,5,987,0,0,0,0
1462,2,890,1,180,0,160200
1463,0,731,1,180,0,131580
1464,0,200,1,209,0,41800
1465,8,101,1,114,1,11514
1466,10,803,1,97,0,77891
1467,7,83,1,143,0,11869
1468,10,138,1,209,0,28842
1469,5,76,1,139,0,10564
1470,10,80,1,155,0,12400
1471,10,466,1,215,1,100190
1472,9,826,0,0,0,0
1473,3,268,1,132,0,35376
1474,7,751,1,154,0,115654
1475,1,508,1,145,0,73660
1476,0,468,1,238,0,111384
1477,5,673,1,156,0,104988
1478,0,166,1,157,0,26062
1479,10,543,1,154,1,83622
1480,9,168,1,98,0,16464
1481,10,546,1,183,1,99918
1482,7,814,1,124,0,100936
1483,6,489,1,199,0,97311
1484,6,1000,1,171,0,171000
1485,5,721,1,231,1,166551
1486,6,38,1,248,0,9424
1487,0,744,0,0,0,0
1488,9,464,1,148,0,68672
1489,2,198,1,101,0,19998
1490,7,450,1,200,0,90000
1491,8,803,0,0,0,0
1492,6,122,1,143,1,17446
1493,2,767,1,128,0,98176
1494,5,191,0,0,0,0
1495,6,47,1,206,0,9682
1496,2,215,1,315,0,67725
1497,6,845,1,221,0,186745
1498,9,28,1,192,0,5376
1499,3,569,0,0,0,0
1500,6,77,0,0,0,0
1501,7,954,0,0,0,0
1502,3,733,0,0,0,0
1503,3,724,0,0,0,0
1504,5,107,0,0,0,0
1505,4,314,1,108,1,33912
1506,0,601,0,0,0,0
1507,2,81,1,155,0,12555
1508,7,782,0,0,0,0
1509,1,985,1,312,1,307320
1510,0,38,1,177,0,6726
1511,10,735,0,0,0,0
1512,5,235,1,171,0,40185
1513,7,726,1,162,0,117612
1514,6,293,1,191,0,55963
1515,4,1000,0,0,0,0
1516,10,973,0,0,0,0
1517,0,758,1,177,1,134166
1518,3,172,0,0,0,0
1519,2,843,1,187,0,157641
1520,1,631,0,0,0,0
1521,3,696,0,0,0,0
1522,6,447,1,232,0,103704
1523,6,646,0,0,0,0
1524,4,825,0,0,0,0
1525,2,302,1,160,0,48320
1526,8,393,1,132,1,51876
1527,2,105,0,0,0,0
1528,4,176,0,0,0,0
1529,1,810,0,0,0,0
1530,1,743,1,140,1,104020
1531,0,428,1,199,1,85172
1532,0,628,1,212,0,133136
1533,6,493,1,142,1,70006
1534,4,703,0,0,0,0
1535,10,189,0,0,0,0
1536,10,543,0,0,0,0
1537,2,765,1,200,0,153000
1538,10,509,1,109,0,55481
1539,0,495,0,0,0,0
1540,3,208,1,133,0,27664
1541,10,77,1,131,0,10087
1542,2,810,1,183,0,148230
1543,0,538,1,280,0,150640
1544,2,153,0,0,0,0
1545,5,374,1,178,0,66572
1546,7,793,1,204,0,161772
1547,0,355,0,0,0,0
1548,6,529,1,227,1,120083
1549,9,39,0,0,0,0
1550,7,308,1,207,1,63756
1551,1,624,0,0,0,0
1552,5,699,1,220,1,153780
1553,4,742,1,119,0,88298
1554,0,132,0,0,0,0
1555,10,462,0,0,0,0
1556,3,109,1,221,0,24089
1557,7,283,0,0,0,0
1558,4,526,0,0,0,0
1559,7,684,0,0,0,0
1560,10,841,1,119,0,100079
1561,7,517,1,182,1,94094
1562,2,637,1,83,1,52871
1563,1,112,1,215,0,24080
1564,2,554,1,117,0,64818
1565,2,408,1,203,1,82824
1566,3,32,0,0,0,0
1567,0,563,0,0,0,0
1568,10,47,0,0,0,0
1569,5,755,0,0,0,0
1570,8,678,0,0,0,0
1571,0,265,0,0,0,0
1572,4,171,0,0,0,0
1573,7,189,0,0,0,0
1574,2,631,0,0,0,0
1575,0,261,0,0,0,0
1576,9,438,1,224,0,98112
1577,9,500,1,226,1,113000
1578,8,256,0,0,0,0
1579,9,996,1,155,1,154380
1580,0,215,1,244,0,52460
1581,5,423,1,94,0,39762
1582,0,407,1,177,1,72039
1583,9,316,0,0,0,0
1584,4,172,1,210,0,36120
1585,9,186,1,183,0,34038
1586,0,544,1,289,0,157216
1587,0,8,1,163,0,1304
1588,9,161,1,305,0,49105
1589,3,775,1,107,0,82925
1590,9,838,1,190,1,159220
1591,0,148,0,0,0,0
1592,4,3,0,0,0,0
1593,9,794,1,217,0,172298
1594,8,724,1,211,0,152764
1595,8,951,0,0,0,0
1596,3,526,1,240,0,126240
1597,6,673,1,189,1,127197
1598,8,457,0,0,0,0
1599,10,44,1,209,1,9196
1600,8,843,1,144,1,121392
1601,1,305,1,129,1,39345
1602,6,140,0,0,0,0
1603,0,203,1,129,1,26187
1604,2,296,1,174,0,51504
1605,9,204,0,0,0,0
1606,2,382,0,0,0,0
1607,4,425,1,147,0,62475
1608,10,201,1,162,0,32562
1609,0,489,1,153,0,74817
1610,8,742,0,0,0,0
1611,2,600,0,0,0,0
1612,3,10,1,212,0,2120
1613,2,508,1,253,0,128524
1614,8,741,0,0,0,0
1615,4,997,1,207,0,206379
1616,7,773,0,0,0,0
1617,6,445,1,264,1,117480
1618,2,984,1,127,0,124968
1619,5,323,1,158,0,51034
1620,3,44,0,0,0,0
1621,2,686,1,170,0,116620
1622,6,94,1,168,0,15792
1623,5,512,1,142,1,72704
1624,9,389,0,0,0,0
1625,7,88,1,223,0,19624
1626,5,338,1,191,0,64558
1627,6,745,0,0,0,0
1628,0,940,1,156,0,146640
1629,3,897,1,136,0,121992
1630,9,288,1,237,0,68256
1631,3,380,0,0,0,0
1632,9,27,1,117,0,3159
1633,8,104,1,148,0,15392
1634,0,709,1,172,1,121948
1635,10,881,1,122,1,107482
1636,8,847,1,207,0,175329
1637,4,633,1,174,0,110142
1638,6,816,1,189,1,154224
1639,7,797,0,0,0,0
1640,6,425,0,0,0,0
1641,10,87,1,198,1,17226
1642,3,7,0,0,0,0
1643,8,349,1,234,1,81666
1644,9,807,1,80,0,64560
1645,6,524,1,171,0,89604
1646,6,797,1,228,0,181716
1647,8,582,1,184,0,107088
1648,7,42,0,0,0,0
1649,7,908,1,169,1,153452
1650,9,541,1,121,0,65461
1651,7,231,0,0,0,0
1652,8,718,1,157,0,112726
1653,8,414,0,0,0,0
1654,7,939,1,256,0,240384
1655,6,529,0,0,0,0
1656,7,576,1,113,0,65088
1657,7,753,0,0,0,0
1658,6,535,1,216,1,115560
1659,5,357,1,206,1,73542
1660,7,818,0,0,0,0
1661,8,155,0,0,0,0
1662,0,826,0,0,0,0
1663,7,21,0,0,0,0
1664,0,81,0,0,0,0
1665,1,885,0,0,0,0
1666,10,280,1,176,1,49280
1667,8,142,1,231,0,32802
1668,2,481,1,206,1,99086
1669,7,767,0,0,0,0
1670,4,595,1,220,0,130900
1671,0,287,0,0,0,0
1672,2,194,1,123,0,23862
1673,1,6,0,0,0,0
1674,10,567,0,0,0,0
1675,7,971,0,0,0,0
1676,6,525,1,162,0,85050
1677,9,573,1,162,0,92826
1678,8,866,0,0,0,0
1679,9,581,1,141,0,81921
1680,9,451,1,248,0,111848
1681,4,685,1,221,1,151385
1682,4,458,1,164,0,75112
1683,10,924,0,0,0,0
1684,5,51,1,247,0,12597
1685,9,287,0,0,0,0
1686,5,370,1,194,0,71780
1687,6,819,1,257,1,210483
1688,5,336,1,228,0,76608
1689,3,297,1,146,1,43362
1690,8,502,1,220,0,110440
1691,2,436,1,205,0,89380
1692,10,832,1,176,1,146432
1693,6,372,1,266,0,98952
1694,0,242,0,0,0,0
1695,1,729,1,246,1,179334
1696,9,713,1,134,0,95542
1697,2,347,0,0,0,0
1698,3,736,1,144,0,105984
1699,1,100,1,156,0,15600
1700,3,358,0,0,0,0
1701,0,513,1,166,1,85158
1702,1,212,1,176,0,37312
1703,10,629,1,216,0,135864
1704,5,221,0,0,0,0
1705,5,882,1,123,0,108486
1706,1,161,1,183,0,29463
1707,9,316,0,0,0,0
1708,3,817,1,240,1,196080
1709,6,486,1,162,1,78732
1710,8,119,1,185,0,22015
1711,3,927,1,247,0,228969
1712,5,814,1,197,0,160358
1713,2,710,1,157,0,111470
1714,4,301,1,260,1,78260
1715,1,788,1,227,0,178876
1716,5,621,1,245,0,152145
1717,7,403,1,161,0,64883
1718,8,603,1,199,0,119997
1719,3,341,1,87,0,29667
1720,9,638,1,115,0,73370
1721,4,155,1,148,0,22940
1722,7,841,1,184,1,154744
1723,10,749,1,191,0,143059
1724,9,529,1,217,0,114793
1725,1,715,1,184,0,131560
1726,9,839,0,0,0,0
1727,0,429,1,168,0,72072
1728,8,308,1,191,0,58828
1729,0,243,0,0,0,0
1730,1,722,1,104,1,75088
1731,3,319,1,177,0,56463
1732,5,952,0,0,0,0
1733,5,599,1,198,0,118602
1734,8,732,1,194,1,142008
1735,8,826,0,0,0,0
1736,9,950,1,255,1,242250
1737,5,743,1,114,0,84702
1738,8,713,1,186,0,132618
1739,6,957,0,0,0,0
1740,9,1000,0,0,0,0
1741,5,456,1,189,0,86184
1742,0,329,1,116,1,38164
1743,6,65,0,0,0,0
1744,10,689,0,0,0,0
1745,8,678,1,177,0,120006
1746,5,611,1,221,1,135031
1747,7,693,1,133,1,92169
1748,4,155,1,208,0,32240
1749,0,199,0,0,0,0
1750,3,26,1,125,0,3250
1751,9,886,1,230,1,203780
1752,0,33,1,118,0,3894
1753,0,108,1,258,0,27864
1754,8,543,1,190,0,103170
1755,10,560,0,0,0,0
1756,4,110,1,204,0,22440
1757,2,341,0,0,0,0
1758,7,830,1,216,0,179280
1759,7,435,0,0,0,0
1760,0,857,1,205,0,175685
1761,7,114,1,290,0,33060
1762,6,865,1,134,1,115910
1763,8,312,1,153,0,47736
1764,3,462,0,0,0,0
1765,4,971,1,147,0,142737
1766,10,939,1,130,1,122070
1767,7,121,0,0,0,0
1768,9,136,1,307,0,41752
1769,6,975,0,0,0,0
1770,4,762,0,0,0,0
1771,8,23,1,228,0,5244
1772,0,263,1,223,0,58649
1773,2,882,1,303,0,267246
1774,0,210,1,141,1,29610
1775,5,11,1,197,1,2167
1776,9,609,1,105,0,63945
1777,9,14,1,184,1,2576
1778,6,551,1,169,0,93119
1779,8,70,1,185,0,12950
1780,3,401,0,0,0,0
1781,7,864,0,0,0,0
1782,1,647,1,144,0,93168
1783,8,62,1,192,0,11904
1784,9,2,1,210,1,420
1785,3,984,0,0,0,0
1786,9,812,1,207,0,168084
1787,8,805,1,131,0,105455
1788,0,900,1,167,0,150300
1789,10,486,1,177,1,86022
1790,4,491,0,0,0,0
1791,1,587,1,159,0,93333
1792,7,664,0,0,0,0
1793,0,250,1,167,1,41750
1794,3,372,1,252,0,93744
1795,0,174,1,216,1,37584
1796,2,223,1,116,0,25868
1797,7,227,0,0,0,0
1798,1,911,1,113,1,102943
1799,1,880,1,192,0,168960
1800,8,782,1,258,0,201756
1801,0,339,0,0,0,0
1802,5,598,1,127,1,75946
1803,4,991,0,0,0,0
1804,5,769,0,0,0,0
1805,9,95,0,0,0,0
1806,6,305,1,263,1,80215
1807,10,813,1,132,1,107316
1808,2,525,0,0,0,0
1809,6,383,0,0,0,0
1810,1,149,1,153,1,22797
1811,2,220,1,161,0,35420
1812,5,891,1,196,0,174636
1813,4,643,0,0,0,0
1814,10,762,1,136,0,103632
1815,4,949,0,0,0,0
1816,7,384,0,0,0,0
1817,7,699,1,215,0,150285
1818,8,510,1,107,0,54570
1819,3,941,0,0,0,0
1820,4,233,1,200,1,46600
1821,5,764,1,192,0,146688
1822,0,281,1,141,0,39621
1823,7,328,1,133,1,43624
1824,3,813,1,281,1,228453
1825,0,483,0,0,0,0
1826,7,668,1,156,0,104208
1827,10,688,0,0,0,0
1828,6,692,0,0,0,0
1829,10,519,1,214,1,111066
1830,0,420,1,179,0,75180
1831,3,22,0,0,0,0
1832,6,519,1,271,0,140649
1833,7,641,1,220,0,141020
1834,6,559,1,253,0,141427
1835,0,957,0,0,0,0
1836,6,893,1,112,1,100016
1837,1,942,1,130,1,122460
1838,8,610,0,0,0,0
1839,8,117,1,219,0,25623
1840,8,290,1,142,1,41180
1841,4,337,1,115,0,38755
1842,7,5,0,0,0,0
1843,5,815,1,231,0,188265
1844,9,679,1,232,0,157528
